p_val	avg_diff	pct.1	pct.2	p_val_adj	avg_logFC	gene
0.00226258690783843	0.119395711500975	0.273	0.189	1	0.119395711500975	CDKN1A
0.00232242361952532	0.0755360623781676	0.179	0.096	1	0.0755360623781676	IFI6
0.00237611490165518	1.20029239766082	0.871	0.741	1	1.20029239766082	S100A10
0.00248229994219599	0.213450292397661	0.474	0.36	1	0.213450292397661	RNASET2
0.0026688551758338	0.14327485380117	0.267	0.158	1	0.14327485380117	MGST1
0.00268574997939754	0.683723196881092	0.749	0.588	1	0.683723196881092	ID2
0.00272890989262491	0.167153996101365	0.285	0.189	1	0.167153996101365	GADD45B
0.00327125398094405	0.255847953216374	0.587	0.456	1	0.255847953216374	HLA-DQA1
0.00375547375113096	0.033625730994152	0.312	0.259	1	0.033625730994152	CCL3
0.0043849737994263	0.779727095516569	0.255	0.088	1	0.779727095516569	TXNDC15
0.00496220910773477	0.124756335282651	0.121	0.048	1	0.124756335282651	EREG
0.00518339568758306	0.195906432748538	0.554	0.496	1	0.195906432748538	JUN
0.0053333451818726	0.119395711500975	0.236	0.14	1	0.119395711500975	PLAUR
0.00553162617460195	0.12719298245614	0.304	0.215	1	0.12719298245614	PPA1
0.0057259156693586	0.0628654970760234	0.101	0.048	1	0.0628654970760234	INSR
0.0063674856104169	0.0199805068226121	0.105	0.083	1	0.0199805068226121	SULT1A1
0.00639902473200165	0.489278752436649	0.992	0.991	1	0.489278752436649	RPS19
0.00673654807748864	0.751949317738792	0.842	0.776	1	0.751949317738792	SAT1
0.00761894285408721	0.0799220272904483	0.177	0.11	1	0.0799220272904483	LAP3
0.00769710702171064	-0.0336257309941521	0.105	0.132	1	-0.0336257309941521	HSPB1
0.00911825424714548	0.0355750487329435	0.17	0.136	1	0.0355750487329435	HSPA5
0.00957216538529734	0.40448343079922	0.673	0.575	1	0.40448343079922	RPS10
0.0100788268466495	0.148148148148148	0.55	0.478	1	0.148148148148148	SLC25A5
0.0105337322461557	0.224171539961014	0.339	0.237	1	0.224171539961014	GPR183
0.0110124556042189	0.0862573099415205	0.179	0.096	1	0.0862573099415205	EGR1
0.0115087411966934	-0.0799220272904483	0.058	0.114	1	-0.0799220272904483	TNFSF10
0.0115372297286961	0.0925925925925926	0.195	0.127	1	0.0925925925925926	RILPL2
0.0120725308439682	0.142787524366472	0.316	0.219	1	0.142787524366472	HMGB2
0.0122721477798211	0.158869395711501	0.396	0.307	1	0.158869395711501	IGSF6
0.0132132955072342	0.0516569200779727	0.359	0.228	1	0.0516569200779727	HLA-DQA2
0.0136960643170214	0.728557504873294	0.786	0.566	1	0.728557504873294	COTL1
0.014886913036394	0.0155945419103314	0.374	0.351	1	0.0155945419103314	HSP90AA1
0.0149678145257185	-0.01364522417154	0.084	0.101	1	-0.01364522417154	BEX4
0.0151971896862037	-0.0604288499025341	0.234	0.263	1	-0.0604288499025341	HSPA8
0.0161775940376106	-0.469785575048733	0.569	0.518	1	-0.469785575048733	HLA-DRB5
0.0168474210253534	0.286549707602339	0.384	0.228	1	0.286549707602339	CFD
0.0172682635513003	0.0857699805068226	0.136	0.079	1	0.0857699805068226	CITED2
0.018658314603482	0.162280701754386	0.322	0.25	1	0.162280701754386	LTA4H
0.0192352334480458	0.0360623781676414	0.501	0.443	1	0.0360623781676414	TIMP1
0.0225379547805783	0.0701754385964912	0.111	0.053	1	0.0701754385964912	TMEM107
0.0230364274282967	0.812865497076023	0.926	0.912	1	0.812865497076023	RPL10A
0.023250857576738	0.0974658869395711	0.337	0.246	1	0.0974658869395711	RNASE6
0.0237847609082355	0.0867446393762183	0.172	0.105	1	0.0867446393762183	NUCKS1
0.0237987142329699	0.514619883040936	0.684	0.575	1	0.514619883040936	ANXA2
0.0242848100268764	0.12280701754386	0.211	0.136	1	0.12280701754386	HEXB
0.0246307308921605	-0.0570175438596491	0.076	0.136	1	-0.0570175438596491	EVL
0.0251245824881778	0.0618908382066277	0.273	0.211	1	0.0618908382066277	SRSF7
0.0252407742320179	0.0745614035087719	0.248	0.167	1	0.0745614035087719	HLA-DQB2
0.0259590099827686	0.0511695906432748	0.265	0.211	1	0.0511695906432748	SOD1
0.0264707491512987	2.44395711500975	0.998	0.996	1	2.44395711500975	RPS18
0.0265170443856572	0.180311890838207	0.55	0.461	1	0.180311890838207	KLF6
0.0276188909317319	0.369395711500975	0.6	0.504	1	0.369395711500975	HLA-DMA
0.0301067883915855	0.047270955165692	0.189	0.154	1	0.047270955165692	TMED10
0.0302427208292642	2.40204678362573	0.924	0.846	1	2.40204678362573	CST3
0.0308927285642108	0.13401559454191	0.6	0.526	1	0.13401559454191	MNDA
0.0316879521158256	1.08625730994152	0.986	0.952	1	1.08625730994152	RPS6
0.0322884918098769	0.0628654970760234	0.144	0.083	1	0.0628654970760234	DNPH1
0.0323916880418019	0.0847953216374269	0.288	0.228	1	0.0847953216374269	CLEC2B
0.0326758487080354	0.23635477582846	0.554	0.421	1	0.23635477582846	IER2
0.0332385180830066	0.133040935672515	0.298	0.215	1	0.133040935672515	BID
0.0336013628275167	0.0633528265107213	0.203	0.158	1	0.0633528265107213	FBL
0.0349215989858321	0.0916179337231969	0.212	0.145	1	0.0916179337231969	ARL4C
0.0351014429595063	0.0238791423001949	0.173	0.132	1	0.0238791423001949	EZR
0.0362544620660037	0.0974658869395711	0.181	0.11	1	0.0974658869395711	F13A1
0.0370381358743449	1.41179337231969	0.975	0.947	1	1.41179337231969	RPS23
0.0393328194929685	0.0565302144249513	0.131	0.083	1	0.0565302144249513	PLD3
0.0404113108166459	0.0916179337231969	0.181	0.11	1	0.0916179337231969	SLC2A3
0.0424856569509885	0.087719298245614	0.333	0.268	1	0.087719298245614	CD14
0.0454104671680467	3.58284600389864	0.99	0.982	1	3.58284600389864	ACTB
0.0463411583108846	-0.00048732943469787	0.162	0.175	1	-0.00048732943469787	MT1X
0.0469937627200158	0.0692007797270955	0.201	0.154	1	0.0692007797270955	UBE2L6
0.0484652631646734	0.0657894736842105	0.121	0.07	1	0.0657894736842105	EFCAB2
0.0526620167310142	0.0745614035087721	0.45	0.386	1	0.0745614035087721	FCER1A
0.0545059898567482	0.321150097465887	0.536	0.399	1	0.321150097465887	VCAN
0.0553693391859723	0.594054580896687	0.895	0.798	1	0.594054580896687	AIF1
0.0557078486310259	0.080896686159844	0.308	0.224	1	0.080896686159844	PTRHD1
0.0558788139712697	0.257797270955166	0.745	0.671	1	0.257797270955166	YBX1
0.0577753106662011	0.0960038986354775	0.349	0.298	1	0.0960038986354775	HMGN1
0.0590609189047571	0.576023391812865	0.881	0.89	1	0.576023391812865	RPS5
0.0635548561488617	0.0974658869395711	0.224	0.154	1	0.0974658869395711	ETV6
0.0651730789619295	0.0701754385964912	0.16	0.101	1	0.0701754385964912	BLVRA
0.0661195648272971	0.00292397660818711	0.199	0.211	1	0.00292397660818711	ISG15
0.0663166111781986	0.0146198830409357	0.135	0.118	1	0.0146198830409357	DSTN
0.0671762833384641	0.144249512670565	0.388	0.298	1	0.144249512670565	ATP5B
0.0675148384257107	1.33089668615985	0.99	0.947	1	1.33089668615985	LYZ
0.0690754162197717	5.46247563352827	0.996	0.982	1	5.46247563352827	FTH1
0.0707627035629031	-0.0380116959064328	0.288	0.307	1	-0.0380116959064328	PLAC8
0.0717696391595338	0.100389863547758	0.351	0.281	1	0.100389863547758	TAGLN2
0.0718930745263944	-0.0448343079922027	0.07	0.105	1	-0.0448343079922027	CD300A
0.0728149357065235	-0.0194931773879142	0.189	0.211	1	-0.0194931773879142	VAMP5
0.0734130960057002	0.149122807017544	0.306	0.228	1	0.149122807017544	MTDH
0.0734623329986539	-0.107212475633528	0.111	0.132	1	-0.107212475633528	LTB
0.0763815329436386	0.0765107212475633	0.277	0.206	1	0.0765107212475633	PLBD1
0.0771413849132049	0.124269005847953	0.368	0.285	1	0.124269005847953	HSP90AB1
0.0780498666215923	0.657407407407407	0.889	0.732	1	0.657407407407407	LST1
0.0792265392160814	0.0716374269005848	0.31	0.232	1	0.0716374269005848	CD86
0.0796623352236086	0.522904483430799	0.721	0.636	1	0.522904483430799	ANXA1
0.0829226061698607	0.0813840155945419	0.166	0.105	1	0.0813840155945419	NXT1
0.0838407749897966	0.0594541910331384	0.331	0.285	1	0.0594541910331384	STXBP2
0.0888226061558433	0.0774853801169591	0.162	0.105	1	0.0774853801169591	SLC31A2
0.0892519305675994	0.0497076023391813	0.195	0.149	1	0.0497076023391813	CXCR4
0.0898558811441456	0.0784600389863548	0.394	0.316	1	0.0784600389863548	RGS2
0.093366204359373	0.0423976608187134	0.162	0.149	1	0.0423976608187134	DUSP2
0.103790284093721	-0.01364522417154	0.138	0.14	1	-0.01364522417154	CMTM3
0.11182715295389	0.0477582846003899	0.119	0.079	1	0.0477582846003899	TMEM70
0.112131260014404	0.12280701754386	0.647	0.605	1	0.12280701754386	NFKBIA
0.116469157442823	0.0477582846003899	0.162	0.14	1	0.0477582846003899	IKZF1
0.117158505037358	0.0614035087719298	0.105	0.061	1	0.0614035087719298	SLC25A37
0.117391917040096	0.0662768031189084	0.253	0.184	1	0.0662768031189084	FAM26F
0.117626587372936	0.112085769980507	0.366	0.307	1	0.112085769980507	H1FX
0.117861848236874	0.0087719298245614	0.195	0.184	1	0.0087719298245614	RBPJ
0.118447748082003	0.0823586744639376	0.207	0.158	1	0.0823586744639376	PTGES3
0.119231809021327	-0.0443469785575049	0.101	0.127	1	-0.0443469785575049	NME1
0.120024944889507	0.0190058479532164	0.103	0.079	1	0.0190058479532164	BHLHE40
0.127447556820297	-0.0555555555555556	0.257	0.289	1	-0.0555555555555556	ZFP36L1
0.133808281364699	0.0175438596491228	0.172	0.162	1	0.0175438596491228	CD97
0.136405456046899	0.0677387914230019	0.211	0.149	1	0.0677387914230019	SSB
0.136989857724525	0.0248538011695906	0.209	0.219	1	0.0248538011695906	UBBP4
0.139205715252002	0.115497076023392	0.402	0.329	1	0.115497076023392	PPIB
0.142763764274724	2.59405458089669	0.99	0.987	1	2.59405458089669	RPL13A
0.143075679125681	-0.00194931773879142	0.265	0.246	1	-0.00194931773879142	CYCS
0.143415102829481	0.0760233918128655	0.316	0.254	1	0.0760233918128655	MEF2C
0.144240240077622	-0.0141325536062378	0.084	0.101	1	-0.0141325536062378	XPA
0.144526612160345	-0.0462962962962963	0.068	0.11	1	-0.0462962962962963	RGS18
0.149453473275767	0.237329434697856	0.376	0.289	1	0.237329434697856	MT2A
0.151340757464184	0.0648148148148148	0.211	0.158	1	0.0648148148148148	PEBP1
0.151887034705386	-0.124756335282651	0.456	0.43	1	-0.124756335282651	CEBPD
0.153565222253179	0.0263157894736842	0.119	0.075	1	0.0263157894736842	IER3
0.15713621730529	0.0560428849902534	0.322	0.294	1	0.0560428849902534	IFITM3
0.158101816849257	0.0433723196881091	0.195	0.14	1	0.0433723196881091	MYADM
0.159520449393061	0.0599415204678362	0.195	0.149	1	0.0599415204678362	TOB1
0.169227505644806	0.0789473684210526	0.222	0.184	1	0.0789473684210526	SOD2
0.169270580765818	0.103801169590643	0.402	0.333	1	0.103801169590643	HLA-DMB
0.174399942786301	0.0443469785575049	0.129	0.092	1	0.0443469785575049	RNF144B
0.174494529829845	1.89424951267056	0.986	0.991	1	1.89424951267056	RPS2
0.175028615307557	0.0194931773879142	0.117	0.096	1	0.0194931773879142	SDF2L1
0.177091293095944	0.0209551656920078	0.177	0.14	1	0.0209551656920078	CALR
0.179385284436742	0.0389863547758285	0.111	0.083	1	0.0389863547758285	UPK3A
0.18477029009441	-0.0185185185185185	0.09	0.105	1	-0.0185185185185185	UTRN
0.186755404149444	-0.00779727095516569	0.255	0.215	1	-0.00779727095516569	FGD2
0.191885568301996	0.0692007797270955	0.228	0.171	1	0.0692007797270955	CD47
0.193504563144894	-0.0155945419103314	0.288	0.316	1	-0.0155945419103314	LY6E
0.199567644597572	-0.0774853801169591	0.634	0.518	1	-0.0774853801169591	MS4A6A
0.207778170470806	0.0857699805068226	0.458	0.386	1	0.0857699805068226	NAP1L1
0.208029419762989	0.0482456140350877	0.136	0.096	1	0.0482456140350877	PRDX2
0.210282617396439	1.47124756335283	0.971	0.925	1	1.47124756335283	RPS8
0.215961126241852	0.549707602339181	0.883	0.816	1	0.549707602339181	EEF1A1
0.224671513183635	0.0453216374269006	0.162	0.114	1	0.0453216374269006	THRAP3
0.229092405533747	0.0818713450292398	0.216	0.167	1	0.0818713450292398	SSR1
0.231439588695424	0.0399610136452242	0.191	0.162	1	0.0399610136452242	IRF1
0.236396516418097	0.0458089668615984	0.142	0.101	1	0.0458089668615984	ID1
0.245772523409293	-0.0604288499025341	0.189	0.232	1	-0.0604288499025341	HIST1H4C
0.252926091206265	0.0462962962962963	0.111	0.075	1	0.0462962962962963	DDX6
0.253384101064621	-0.0316764132553606	0.499	0.456	1	-0.0316764132553606	PSME2
0.26681421552434	0.120857699805068	0.314	0.259	1	0.120857699805068	HSP90B1
0.281842878890376	-0.0872319688109162	0.337	0.395	1	-0.0872319688109162	CDC42SE1
0.284375523959791	0.037037037037037	0.136	0.101	1	0.037037037037037	C12orf57
0.298340659338629	0.0341130604288499	0.191	0.149	1	0.0341130604288499	PHACTR1
0.301340139877225	0.00146198830409355	0.123	0.105	1	0.00146198830409355	TNFAIP3
0.305270593433818	0.091130604288499	0.292	0.241	1	0.091130604288499	RGS10
0.305664353232993	0.0190058479532164	0.103	0.079	1	0.0190058479532164	ENHO
0.307483042251471	-0.0467836257309942	0.082	0.123	1	-0.0467836257309942	ABI3
0.308989334773404	-0.105750487329435	0.29	0.346	1	-0.105750487329435	C1orf56
0.321603246961794	0.0282651072124756	0.269	0.224	1	0.0282651072124756	UCP2
0.321682425998296	0.597465886939571	0.815	0.724	1	0.597465886939571	JUNB
0.328842458786168	0.0555555555555556	0.15	0.105	1	0.0555555555555556	LIPA
0.333344989444461	0.0589668615984405	0.148	0.118	1	0.0589668615984405	KLF3
0.335869069326724	0.101364522417154	0.29	0.241	1	0.101364522417154	NCL
0.343853236266523	0.0531189083820663	0.158	0.118	1	0.0531189083820663	FABP5
0.34465288337706	-0.00633528265107214	0.183	0.193	1	-0.00633528265107214	CTSC
0.346063735184105	0.040448343079922	0.125	0.101	1	0.040448343079922	ANKRD28
0.352775963401929	-0.0160818713450292	0.092	0.105	1	-0.0160818713450292	DDX3Y
0.359600459156832	0.10916179337232	0.304	0.254	1	0.10916179337232	CTNNB1
0.360355022487017	0.0238791423001949	0.136	0.101	1	0.0238791423001949	MS4A7
0.36803733115046	0.0453216374269006	0.133	0.096	1	0.0453216374269006	RASGRP2
0.368362138674055	0.0112085769980507	0.107	0.092	1	0.0112085769980507	PPA2
0.370105618568905	-0.0336257309941521	0.121	0.154	1	-0.0336257309941521	B4GALT1
0.372193884183797	4.26559454191033	0.969	0.939	1	4.26559454191033	S100A9
0.375230895585958	0.0287524366471735	0.175	0.14	1	0.0287524366471735	IL1B
0.385505636378909	0.0263157894736842	0.115	0.083	1	0.0263157894736842	FBP1
0.401325081689483	0.0268031189083821	0.121	0.092	1	0.0268031189083821	CREB5
0.402235999721959	0.0526315789473684	0.353	0.325	1	0.0526315789473684	DRAP1
0.407233495877336	0.0243664717348928	0.173	0.158	1	0.0243664717348928	CWC15
0.427841751472129	0.033625730994152	0.148	0.118	1	0.033625730994152	PID1
0.435240379338825	-0.0384990253411306	0.103	0.132	1	-0.0384990253411306	EIF5B
0.441572161132578	-0.00730994152046785	0.127	0.127	1	-0.00730994152046785	RHOC
0.448802268071361	-0.0204678362573099	0.08	0.105	1	-0.0204678362573099	GIMAP4
0.455507559517829	0.0555555555555556	0.156	0.127	1	0.0555555555555556	ARL4A
0.455919664226526	-0.0253411306042885	0.207	0.171	1	-0.0253411306042885	CD1C
0.471188913657578	0.0243664717348928	0.127	0.101	1	0.0243664717348928	BTG2
0.475296427742951	-0.0219298245614035	0.082	0.11	1	-0.0219298245614035	CHURC1
0.476395569830466	-0.360623781676413	0.856	0.864	1	-0.360623781676413	CD52
0.484879500053879	-0.0160818713450293	0.129	0.118	1	-0.0160818713450293	CAMK1
0.486175743925317	0.0238791423001949	0.109	0.092	1	0.0238791423001949	QPCT
0.500847381040892	-0.170077972709552	0.673	0.588	1	-0.170077972709552	LGALS2
0.501692063023148	0.0565302144249513	0.111	0.096	1	0.0565302144249513	G0S2
0.515692772507556	0.657407407407407	0.77	0.68	1	0.657407407407407	CRIP1
0.535193348704921	-0.010233918128655	0.111	0.136	1	-0.010233918128655	IDH2
0.544200123989274	0.0341130604288499	0.16	0.136	1	0.0341130604288499	ETHE1
0.546495626600356	3.99561403508772	0.99	0.961	1	3.99561403508772	S100A8
0.548420560283756	-0.0126705653021443	0.177	0.154	1	-0.0126705653021443	YWHAH
0.548444380957583	0.0350877192982456	0.199	0.167	1	0.0350877192982456	NAAA
0.55187426108556	-0.0238791423001949	0.14	0.158	1	-0.0238791423001949	POU2F2
0.554492170436952	0.00584795321637427	0.172	0.154	1	0.00584795321637427	CHCHD10
0.557940305506102	0.0355750487329435	0.105	0.083	1	0.0355750487329435	ZBTB7A
0.564405320054504	0.0360623781676413	0.117	0.096	1	0.0360623781676413	SYNCRIP
0.567115759994431	0.00341130604288498	0.177	0.158	1	0.00341130604288498	NFKBIZ
0.567840974675069	0.0258284600389863	0.162	0.167	1	0.0258284600389863	DECR1
0.577952640477541	0.0199805068226121	0.119	0.101	1	0.0199805068226121	MRPS33
0.595882362758079	-0.0190058479532164	0.111	0.123	1	-0.0190058479532164	CSF1R
0.618451246432706	0.0462962962962963	0.135	0.11	1	0.0462962962962963	NRGN
0.619519958003867	0.502436647173489	0.575	0.412	1	0.502436647173489	S100A12
0.624346154529787	-0.00389863547758285	0.152	0.149	1	-0.00389863547758285	ATP2B1
0.640830837989564	0.0233918128654971	0.113	0.101	1	0.0233918128654971	FUOM
0.642089173426069	0.000974658869395711	0.113	0.11	1	0.000974658869395711	HDAC9
0.668227006537641	-0.0375243664717349	0.125	0.149	1	-0.0375243664717349	LRRC25
0.670134280260415	0.0253411306042885	0.177	0.18	1	0.0253411306042885	LSM4
0.672017424064377	0.0760233918128655	0.363	0.333	1	0.0760233918128655	TUBA1B
0.69241059343337	0.0219298245614035	0.121	0.114	1	0.0219298245614035	TTC3
0.693974847322219	0.00779727095516569	0.195	0.175	1	0.00779727095516569	CD302
0.723792385113829	0.00828460038986353	0.136	0.136	1	0.00828460038986353	TAF9
0.731309806739465	0.0311890838206628	0.101	0.083	1	0.0311890838206628	CCT2
0.735775204040148	-0.0126705653021443	0.09	0.105	1	-0.0126705653021443	FAM89B
0.741085131562358	0.0243664717348928	0.265	0.241	1	0.0243664717348928	C1QBP
0.744524213148746	0.00487329434697856	0.172	0.149	1	0.00487329434697856	EIF3J
0.756414084264283	0.0594541910331384	0.253	0.228	1	0.0594541910331384	CAPZA1
0.762660269567056	-0.0316764132553606	0.101	0.118	1	-0.0316764132553606	MARCKS
0.775771888100129	0.0121832358674464	0.156	0.14	1	0.0121832358674464	RNASE2
0.776408313400943	0.033625730994152	0.109	0.092	1	0.033625730994152	RETN
0.78193235891627	0.0243664717348928	0.353	0.329	1	0.0243664717348928	PSMA4
0.7835565245708	0.374269005847953	0.906	0.846	1	0.374269005847953	FCER1G
0.786544593236841	0.0209551656920078	0.113	0.101	1	0.0209551656920078	SUCLG1
0.795367063484162	-0.0292397660818713	0.09	0.105	1	-0.0292397660818713	STAT1
0.798762778701801	0.0272904483430799	0.164	0.145	1	0.0272904483430799	WARS
0.803694397452422	0.037037037037037	0.164	0.145	1	0.037037037037037	VDAC1
0.820704495443232	0.0984405458089668	0.273	0.246	1	0.0984405458089668	IL8
0.826091007655705	0.0453216374269005	0.267	0.246	1	0.0453216374269005	C6orf48
0.855186134833507	-0.00974658869395711	0.316	0.303	1	-0.00974658869395711	TUBA1A
0.870352839740242	0.010233918128655	0.146	0.136	1	0.010233918128655	IDH3G
0.874862135118172	-0.00146198830409357	0.099	0.11	1	-0.00146198830409357	C16orf54
0.880447399822793	-0.00243664717348929	0.111	0.11	1	-0.00243664717348929	EIF2A
0.915388225242332	-0.0428849902534113	0.388	0.404	1	-0.0428849902534113	CLEC10A
0.927493896144019	-0.0180311890838207	0.097	0.105	1	-0.0180311890838207	DUSP6
0.928801470519353	0.0151072124756335	0.119	0.11	1	0.0151072124756335	LIMS1
0.943877886756847	-0.0209551656920078	0.308	0.325	1	-0.0209551656920078	ZFP36L2
0.970096465828232	-0.0141325536062378	0.111	0.105	1	-0.0141325536062378	SOX4
0.977096916116248	5.05116959064327	1	1	1	5.05116959064327	FTL
