p_val	avg_diff	pct.1	pct.2	p_val_adj	avg_logFC	gene
3.69190814210086e-14	0.0734652344511708	0.125	0.067	7.38381628420172e-11	0.0734652344511708	SGK1
4.52579358997559e-14	-0.0653212293830056	0.108	0.165	9.05158717995118e-11	-0.0653212293830056	UBE2L6
7.24171588837994e-14	-0.596170067649065	0.641	0.754	1.44834317767599e-10	-0.596170067649065	COTL1
9.14589605750912e-14	-0.0777918658183255	0.137	0.195	1.82917921150182e-10	-0.0777918658183255	C6orf48
1.18979370362771e-13	-0.216563697501829	0.441	0.518	2.37958740725541e-10	-0.216563697501829	CFD
1.36877045528093e-13	-0.135044162624811	0.401	0.473	2.73754091056186e-10	-0.135044162624811	TIMP1
2.91702201256241e-13	-0.0739653745962924	0.044	0.109	5.83404402512482e-10	-0.0739653745962924	DDIT4
4.30230712514632e-13	-0.489304927255417	0.61	0.706	8.60461425029265e-10	-0.489304927255417	NFKBIA
7.62052540820558e-13	-0.0770756257192915	0.24	0.289	1.52410508164112e-09	-0.0770756257192915	RBP7
9.3389980455846e-13	-0.0818862945129876	0.137	0.198	1.86779960911692e-09	-0.0818862945129876	CHCHD10
9.89530888835428e-13	-0.18574294708279	0.394	0.469	1.97906177767086e-09	-0.18574294708279	PSME2
1.18932952848564e-12	-0.0542266033381303	0.055	0.102	2.37865905697127e-09	-0.0542266033381303	NRG1
1.20465483499776e-12	-0.0587183794812248	0.07	0.116	2.40930966999552e-09	-0.0587183794812248	IER3
1.93673869836008e-12	0.0597559386679066	0.11	0.06	3.87347739672016e-09	0.0597559386679066	NR4A1
2.91098224441487e-12	-0.103974739172723	0.394	0.439	5.82196448882974e-09	-0.103974739172723	STXBP2
3.15126071464044e-12	-0.282985646963116	0.524	0.604	6.30252142928089e-09	-0.282985646963116	UBC
4.40289108932911e-12	-0.0532219113441667	0.057	0.101	8.80578217865821e-09	-0.0532219113441667	NXT1
5.1104255369798e-12	0.0660080581239024	0.137	0.083	1.02208510739596e-08	0.0660080581239024	RHOB
5.18666330275832e-12	0.437476305474601	0.674	0.543	1.03733266055166e-08	0.437476305474601	KLF6
7.43449558807514e-12	-0.0991237768183793	0.232	0.284	1.48689911761503e-08	-0.0991237768183793	VAMP5
8.16969700848977e-12	-0.0780152450833768	0.178	0.229	1.63393940169795e-08	-0.0780152450833768	HLA-DMB
8.72832967400391e-12	-0.0745444107096167	0.077	0.13	1.74566593480078e-08	-0.0745444107096167	MT1X
9.15516894679247e-12	-0.066589300089087	0.158	0.208	1.83103378935849e-08	-0.066589300089087	NAAA
1.19536022305204e-11	-0.0558316546800677	0.076	0.122	2.39072044610408e-08	-0.0558316546800677	SAMSN1
1.54130322618562e-11	-0.0546913027966966	0.089	0.133	3.08260645237124e-08	-0.0546913027966966	STAT1
1.86452274935418e-11	-0.128608883936016	0.328	0.391	3.72904549870836e-08	-0.128608883936016	NAP1L1
1.96620300279414e-11	-0.0648027071390484	0.28	0.318	3.93240600558829e-08	-0.0648027071390484	ZFP36L1
1.9861782778725e-11	-0.0476958112637855	0.086	0.123	3.972356555745e-08	-0.0476958112637855	LAP3
3.3205131340146e-11	-1.73309501309835	0.917	0.961	6.64102626802921e-08	-1.73309501309835	CST3
4.60050492302323e-11	0.0635186807711776	0.111	0.065	9.20100984604646e-08	0.0635186807711776	RGCC
5.21981458738123e-11	-0.0545026289342471	0.082	0.13	1.04396291747625e-07	-0.0545026289342471	RNF144B
5.79516558246798e-11	-0.621853903784271	0.689	0.793	1.1590331164936e-07	-0.621853903784271	EEF1A1
6.42443746554299e-11	-0.202061030332816	0.387	0.433	1.2848874931086e-07	-0.202061030332816	IL8
7.20515713266022e-11	-0.0556316574447353	0.08	0.124	1.44103142653204e-07	-0.0556316574447353	SOX4
7.68843351828204e-11	-2.64255663230538	0.946	0.975	1.53768670365641e-07	-2.64255663230538	RPS2
7.89404918019562e-11	-0.0628792043168815	0.148	0.194	1.57880983603912e-07	-0.0628792043168815	CD86
1.28183264520159e-10	-0.693413282228158	0.745	0.803	2.56366529040317e-07	-0.693413282228158	JUNB
2.51326575838923e-10	-0.0513915689988991	0.097	0.14	5.02653151677845e-07	-0.0513915689988991	KLF3
3.15442542691518e-10	-1.91558682865266	0.944	0.971	6.30885085383036e-07	-1.91558682865266	RPL13A
3.30168743146441e-10	-0.0486005046400829	0.096	0.135	6.60337486292881e-07	-0.0486005046400829	UTRN
3.4647729925719e-10	-0.164568901547537	0.465	0.529	6.92954598514381e-07	-0.164568901547537	ANXA2
4.11875247496643e-10	-1.42871664715223	0.903	0.944	8.23750494993285e-07	-1.42871664715223	RPS3A
5.37452897085001e-10	-0.0721217971398631	0.208	0.25	1.07490579417e-06	-0.0721217971398631	RNASE6
7.2900110248348e-10	0.0954892682365861	0.269	0.198	1.45800220496696e-06	0.0954892682365861	EGR1
7.72532421876839e-10	0.921350940148768	0.869	0.784	1.54506484375368e-06	0.921350940148768	CD52
8.76192360949744e-10	-0.0671509835011104	0.165	0.212	1.75238472189949e-06	-0.0671509835011104	MGST1
1.36370698958425e-09	-0.0763664443462105	0.068	0.129	2.72741397916849e-06	-0.0763664443462105	PPA1
1.39337526718591e-09	-1.6938751876077	0.91	0.951	2.78675053437182e-06	-1.6938751876077	AIF1
1.46867674340112e-09	-1.09729659619411	0.823	0.888	2.93735348680225e-06	-1.09729659619411	RPL3
2.09342970583839e-09	-0.0589260971980681	0.124	0.172	4.18685941167677e-06	-0.0589260971980681	UBBP4
2.36051021082283e-09	-0.0632908898024057	0.158	0.206	4.72102042164567e-06	-0.0632908898024057	RGS10
2.5191627632338e-09	-1.49718709770777	0.889	0.935	5.0383255264676e-06	-1.49718709770777	RPL27A
2.93918619426887e-09	-0.572958623807259	0.445	0.553	5.87837238853775e-06	-0.572958623807259	HLA-DPA1
3.13597915084114e-09	-0.0517596521459851	0.181	0.224	6.27195830168229e-06	-0.0517596521459851	CLEC2B
3.39178242715605e-09	-0.0463345065524094	0.162	0.195	6.78356485431211e-06	-0.0463345065524094	NR4A2
3.86585205367319e-09	-0.0782110512001746	0.309	0.349	7.73170410734638e-06	-0.0782110512001746	CPVL
4.67015565819906e-09	-0.0634450053190441	0.273	0.315	9.34031131639812e-06	-0.0634450053190441	DRAP1
4.92752626877902e-09	-0.0568648021630289	0.219	0.26	9.85505253755804e-06	-0.0568648021630289	BID
7.39302983710186e-09	-0.0708771084635007	0.201	0.243	1.47860596742037e-05	-0.0708771084635007	FAM26F
9.98045664914833e-09	-0.0751868282997264	0.164	0.212	1.99609132982967e-05	-0.0751868282997264	IRF1
1.03501003542988e-08	-0.0839447219406085	0.176	0.218	2.07002007085976e-05	-0.0839447219406085	IFI6
1.06084126361224e-08	-0.266341906450117	0.432	0.506	2.12168252722447e-05	-0.266341906450117	ID2
1.08451183039265e-08	-0.0695877145227699	0.177	0.222	2.16902366078531e-05	-0.0695877145227699	UCP2
2.16163143875484e-08	-0.0593321209971509	0.147	0.189	4.32326287750969e-05	-0.0593321209971509	CD302
2.58652333054949e-08	-0.137398762428872	0.535	0.582	5.17304666109899e-05	-0.137398762428872	MS4A6A
2.74076145254943e-08	-0.0396507018873563	0.172	0.203	5.48152290509886e-05	-0.0396507018873563	SRSF7
3.12620085025382e-08	-0.0538013150994678	0.13	0.17	6.25240170050765e-05	-0.0538013150994678	RILPL2
4.22702198182442e-08	-0.881830309992773	0.881	0.925	8.45404396364884e-05	-0.881830309992773	FCER1G
5.3161272613143e-08	-0.867102719462407	0.864	0.911	0.000106322545226286	-0.867102719462407	RPS8
6.36012963803099e-08	-0.82864339816479	0.664	0.753	0.00012720259276062	-0.82864339816479	HLA-DRB1
6.53123943713662e-08	0.213506313295081	0.471	0.394	0.000130624788742732	0.213506313295081	RGS2
7.11841443777182e-08	0.0236587170706758	0.117	0.121	0.000142368288755436	0.0236587170706758	FCGR3A
8.71377727874806e-08	-1.29728302285233	0.9	0.94	0.000174275545574961	-1.29728302285233	RPS23
1.52059658701754e-07	-0.0341465132687872	0.099	0.128	0.000304119317403508	-0.0341465132687872	IDH3G
1.53762333117328e-07	-0.05326338135914	0.181	0.216	0.000307524666234656	-0.05326338135914	ISG15
1.89696005289826e-07	-0.0373449249378023	0.102	0.131	0.000379392010579651	-0.0373449249378023	MAFB
3.01734409018036e-07	-0.0444494590810068	0.158	0.19	0.000603468818036071	-0.0444494590810068	CAPZA1
3.14511204337345e-07	-0.031717135086662	0.106	0.138	0.000629022408674689	-0.031717135086662	NRGN
3.38700202726403e-07	-0.0564078231859736	0.246	0.286	0.000677400405452806	-0.0564078231859736	HSP90AA1
3.43155786160695e-07	-0.0422666951368613	0.097	0.13	0.000686311572321389	-0.0422666951368613	CALR
4.71651468739741e-07	0.12300013793927	0.338	0.276	0.000943302937479483	0.12300013793927	TUBA1A
4.86077907195483e-07	-2.74949449228202	0.981	0.991	0.000972155814390965	-2.74949449228202	RPS18
5.12073776625613e-07	-0.059717189203561	0.214	0.246	0.00102414755325123	-0.059717189203561	ATP5B
7.16615779266989e-07	-0.0380573415602784	0.182	0.211	0.00143323155853398	-0.0380573415602784	PLAUR
8.48101982447874e-07	-0.0624778863351007	0.175	0.216	0.00169620396489575	-0.0624778863351007	HSP90AB1
9.55316189320358e-07	-0.0305424454426659	0.117	0.141	0.00191063237864072	-0.0305424454426659	TCOF1
9.89198145587178e-07	-0.0525436118971296	0.122	0.157	0.00197839629117436	-0.0525436118971296	LSM4
1.08910985106565e-06	-0.0701710888114194	0.184	0.223	0.00217821970213131	-0.0701710888114194	C12orf57
1.33084598313621e-06	-0.00771695214801443	0.135	0.153	0.00266169196627243	-0.00771695214801443	CHMP1B
2.9396442939663e-06	-0.0294460635397099	0.086	0.11	0.00587928858793261	-0.0294460635397099	CLEC4E
3.83933439690785e-06	-0.0323401411804013	0.103	0.128	0.00767866879381571	-0.0323401411804013	WDR74
3.91305811272137e-06	-0.0404729699324745	0.073	0.108	0.00782611622544273	-0.0404729699324745	DECR1
5.11990621015206e-06	0.0387364498196643	0.125	0.095	0.0102398124203041	0.0387364498196643	EFCAB2
6.34205939211945e-06	-0.0512209831217039	0.199	0.228	0.0126841187842389	-0.0512209831217039	PLBD1
6.79105403322149e-06	-0.0403716478036921	0.093	0.124	0.013582108066443	-0.0403716478036921	ZBTB7A
7.53057271064002e-06	0.0445729132567873	0.126	0.092	0.01506114542128	0.0445729132567873	GIMAP4
7.83141908126498e-06	-0.0452092279900837	0.224	0.251	0.01566283816253	-0.0452092279900837	PLAC8
9.03556670946478e-06	-0.0238703317924723	0.155	0.181	0.0180711334189296	-0.0238703317924723	PTRHD1
1.289775448727e-05	-0.481956425896466	0.525	0.609	0.02579550897454	-0.481956425896466	HLA-DPB1
1.30024762927363e-05	-0.00605771037870945	0.267	0.272	0.0260049525854725	-0.00605771037870945	C1orf56
1.39882292396914e-05	-0.265919632875663	0.897	0.928	0.0279764584793828	-0.265919632875663	LST1
1.49542100647055e-05	-0.0775588543334842	0.565	0.587	0.0299084201294111	-0.0775588543334842	LGALS2
1.65813363499967e-05	-0.0467788386454658	0.149	0.181	0.0331626726999935	-0.0467788386454658	NCL
1.8684992450821e-05	-0.0388143163903323	0.141	0.165	0.037369984901642	-0.0388143163903323	WARS
1.957152803049e-05	-0.0911452106397354	0.441	0.468	0.03914305606098	-0.0911452106397354	CD14
1.96613196447057e-05	-9.36314542122506	0.999	1	0.0393226392894114	-9.36314542122506	FTL
2.09664232705411e-05	-0.0333231422977388	0.079	0.104	0.0419328465410823	-0.0333231422977388	NUCKS1
2.21508729528928e-05	-1.37320138515732	0.791	0.853	0.0443017459057857	-1.37320138515732	HLA-DRA
2.29283427787182e-05	-0.0201042073830156	0.111	0.127	0.0458566855574364	-0.0201042073830156	CREB5
2.49482795762397e-05	-0.0504364351433966	0.288	0.304	0.0498965591524793	-0.0504364351433966	HLA-DQB1
2.58397814234298e-05	-0.0410680352359835	0.141	0.171	0.0516795628468595	-0.0410680352359835	PTGES3
2.83824444251375e-05	-0.0353475996067113	0.172	0.197	0.0567648888502751	-0.0353475996067113	MTDH
3.07671497127454e-05	-0.0490983654049488	0.296	0.317	0.0615342994254908	-0.0490983654049488	LTA4H
3.29329079647894e-05	-0.0357198738723318	0.09	0.118	0.0658658159295788	-0.0357198738723318	PLD3
3.66494735018639e-05	-6.13590047431697	0.999	1	0.0732989470037279	-6.13590047431697	B2M
4.00884500226279e-05	-2.23785450612889	0.969	0.985	0.0801769000452559	-2.23785450612889	RPS19
4.26071039911848e-05	-0.0281013762456813	0.1	0.122	0.0852142079823697	-0.0281013762456813	TMED10
4.85020447365344e-05	0.0540340324707276	0.234	0.198	0.0970040894730688	0.0540340324707276	MYADM
5.94208779012403e-05	0.0314366242584294	0.119	0.09	0.11884175580248	0.0314366242584294	OTUD1
6.4163095144054e-05	-0.00899766973809479	0.163	0.174	0.128326190288108	-0.00899766973809479	MARCKS
6.42311899391011e-05	-1.91530455314294	0.9	0.937	0.128462379878202	-1.91530455314294	CD74
6.63034960089902e-05	-0.0300490699099159	0.077	0.102	0.13260699201798	-0.0300490699099159	CAMK1
7.3963298847599e-05	-0.00363568503611861	0.299	0.307	0.147926597695198	-0.00363568503611861	CDC42SE1
9.3062491829063e-05	0.0790832450257306	0.219	0.182	0.186124983658126	0.0790832450257306	MS4A7
0.000102691015248161	-0.04649979838514	0.091	0.119	0.205382030496321	-0.04649979838514	RHOC
0.000154539825966791	-0.00564867191541768	0.249	0.252	0.309079651933582	-0.00564867191541768	YBX3
0.00016844700278417	-0.0286643831688209	0.094	0.117	0.33689400556834	-0.0286643831688209	CWC15
0.000189995310205546	-0.0346081980631444	0.108	0.137	0.379990620411092	-0.0346081980631444	HEXB
0.000219468746991239	-0.0229679177964305	0.085	0.105	0.438937493982478	-0.0229679177964305	TNFAIP3
0.000232529241502715	-0.0178276212064127	0.264	0.262	0.465058483005429	-0.0178276212064127	TAGLN2
0.000239228633885963	0.0208827260329048	0.109	0.089	0.478457267771927	0.0208827260329048	C16orf54
0.000243329485158644	-0.0309267783651226	0.107	0.13	0.486658970317287	-0.0309267783651226	SSR1
0.000262565018675313	-0.00767393803673891	0.123	0.128	0.525130037350626	-0.00767393803673891	CITED2
0.000263004462974117	0.0363014099510977	0.106	0.078	0.526008925948235	0.0363014099510977	EZR
0.000265979692395617	-0.00809260871982065	0.119	0.131	0.531959384791233	-0.00809260871982065	LILRB2
0.00027349666680091	0.0220696949189232	0.175	0.153	0.54699333360182	0.0220696949189232	TMEM107
0.000289654089170632	-0.0438377028317549	0.39	0.41	0.579308178341265	-0.0438377028317549	CEBPD
0.000322929112158685	-0.00809525574205297	0.102	0.105	0.645858224317371	-0.00809525574205297	NCF1
0.000388248873851467	-0.0248920088457601	0.144	0.165	0.776497747702934	-0.0248920088457601	CYCS
0.000427361948561682	0.0512716441860951	0.226	0.193	0.854723897123364	0.0512716441860951	CD97
0.000504441914791343	-0.0261650059543295	0.107	0.13	1	-0.0261650059543295	RASGRP2
0.000515035472477697	-0.0289964374021889	0.146	0.17	1	-0.0289964374021889	CTSC
0.000520313362314354	-0.0139111312284801	0.183	0.192	1	-0.0139111312284801	FGD2
0.000618141772819447	-0.00321216147894426	0.117	0.122	1	-0.00321216147894426	ARL4A
0.000637968656980627	-0.0216805826507692	0.123	0.138	1	-0.0216805826507692	LRRC25
0.000684699869005782	-0.0179861484267718	0.103	0.116	1	-0.0179861484267718	C1QBP
0.000697542947228695	0.0193933348568417	0.139	0.121	1	0.0193933348568417	B4GALT1
0.000699071331373399	-0.0142147299728504	0.099	0.108	1	-0.0142147299728504	LIPA
0.000779008304559539	-0.0446134274026212	0.1	0.127	1	-0.0446134274026212	APOBEC3A
0.000809702940898658	-0.0199868560640485	0.096	0.113	1	-0.0199868560640485	FBL
0.000884965248150812	0.040533777915423	0.175	0.151	1	0.040533777915423	BTG2
0.00103667476100526	-0.0308128093523413	0.149	0.169	1	-0.0308128093523413	IKZF1
0.00119151782097638	0.0170578524355693	0.404	0.39	1	0.0170578524355693	CCL3
0.00121015120994282	0.0105216927883644	0.254	0.246	1	0.0105216927883644	CTNNB1
0.00127033786342066	-0.383285142823026	0.875	0.9	1	-0.383285142823026	SAT1
0.00134587917993924	0.774743555015563	0.737	0.673	1	0.774743555015563	CRIP1
0.0014310997221162	0.0256111165522124	0.174	0.149	1	0.0256111165522124	POU2F2
0.00292105205905331	0.0449498933397097	0.152	0.125	1	0.0449498933397097	TNFSF10
0.00381500864109321	-4.41418728917571	0.998	0.998	1	-4.41418728917571	FTH1
0.0042380740107888	0.016969838946344	0.253	0.238	1	0.016969838946344	NFKBIZ
0.00464292778705274	0.0494328460753631	0.309	0.277	1	0.0494328460753631	ZFP36L2
0.00522756771260272	-0.00110410238446704	0.107	0.105	1	-0.00110410238446704	HSPA5
0.0058724956508072	-0.125570470055267	0.657	0.672	1	-0.125570470055267	ANXA1
0.00592957782357715	-0.0186538597848795	0.139	0.152	1	-0.0186538597848795	HSPA8
0.00616327218664308	0.00940244355445674	0.135	0.127	1	0.00940244355445674	C5AR1
0.00620682223324583	-0.0168957958522338	0.574	0.575	1	-0.0168957958522338	IER2
0.00794921305249273	0.0127848232686195	0.163	0.165	1	0.0127848232686195	CD47
0.00832532172347122	-0.00604491643791985	0.144	0.152	1	-0.00604491643791985	BCL2A1
0.00931001326192599	0.0232847516519625	0.125	0.116	1	0.0232847516519625	RETN
0.00962766381691596	-0.00739791244062214	0.107	0.112	1	-0.00739791244062214	SSB
0.010401711266267	-0.775286194573193	0.677	0.739	1	-0.775286194573193	S100A12
0.0105182134399708	0.0151832459963054	0.127	0.115	1	0.0151832459963054	SLC2A3
0.010583623777478	0.0194271579186994	0.311	0.303	1	0.0194271579186994	IGSF6
0.01099628047633	0.0264061790910537	0.113	0.095	1	0.0264061790910537	YWHAH
0.0118234750838503	0.0212123538292265	0.17	0.146	1	0.0212123538292265	FPR1
0.0124095825451484	-0.000706166708871969	0.193	0.191	1	-0.000706166708871969	SOD1
0.0126226577462488	-0.0247773045490253	0.107	0.123	1	-0.0247773045490253	TAF9
0.0132796372709172	-0.00115711635750917	0.119	0.122	1	-0.00115711635750917	SLC31A2
0.0193405283050769	-0.00565587769816123	0.11	0.118	1	-0.00565587769816123	ATP2B1
0.0215986430288498	0.00599704945255169	0.116	0.112	1	0.00599704945255169	RBPJ
0.0277454051305069	0.00100528022112635	0.103	0.103	1	0.00100528022112635	LIMS1
0.0358123874188955	0.246324683158792	0.651	0.601	1	0.246324683158792	MNDA
0.0366631116599487	-0.00736923636643846	0.096	0.101	1	-0.00736923636643846	DSTN
0.0368343502633744	-0.0291528322990829	0.202	0.211	1	-0.0291528322990829	TUBA1B
0.0384980868817751	-0.0700984427568208	0.632	0.597	1	-0.0700984427568208	JUN
0.0392048912245633	0.013349741930038	0.268	0.262	1	0.013349741930038	PSMA4
0.0520833836552456	0.00866738018621507	0.172	0.163	1	0.00866738018621507	IL1B
0.0721736309739701	-0.00678622971976564	0.099	0.103	1	-0.00678622971976564	ALOX5AP
0.116349027231658	-0.196597870558848	0.769	0.783	1	-0.196597870558848	S100A10
0.165870792580174	-0.0204642024066138	0.104	0.113	1	-0.0204642024066138	DDX3Y
0.204308233526634	-2.71922226369224	0.989	0.99	1	-2.71922226369224	ACTB
0.316774000093939	-3.31601563154862	0.994	0.996	1	-3.31601563154862	S100A8
0.767316568635867	-2.59044749969633	0.986	0.99	1	-2.59044749969633	S100A9
